ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,label,Account_Age_Months,Active_Months,DAYS_EMPLOYED_CLEAN,Age_Clean,Asset_Score,Adult_Income_Efficiency
5009399,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,0,58,59,1.3552361396303902,34.23956194387406,0,38250.0
5009400,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,0,50,51,1.3552361396303902,34.23956194387406,0,38250.0
5009401,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,0,56,57,1.3552361396303902,34.23956194387406,0,38250.0
5009403,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20604,-252,1,1,1,0,Security staff,2.0,0,44,45,0.6899383983572895,56.41067761806981,0,101250.0
5112901,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,1,1,1,0,Drivers,2.0,0,36,37,6.269678302532512,38.119096509240244,0,117000.0
5009420,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,1,1,1,0,Core staff,1.0,0,16,17,1.270362765229295,52.851471594798085,0,90000.0
5009425,M,N,N,0,108000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,-8182,-1317,1,1,0,0,Cooking staff,1.0,0,18,19,3.6057494866529773,22.401095140314855,0,108000.0
5009431,M,Y,N,0,360000.0,State servant,Higher education,Married,Municipal apartment,-14835,-1195,1,1,1,0,Drivers,2.0,0,13,14,3.271731690622861,40.616016427104725,1,180000.0
5009435,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19940,365243,1,0,1,0,,2.0,0,23,24,0.0,54.5927446954141,0,67500.0
5009445,F,Y,N,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13855,-739,1,1,0,0,,2.0,1,16,17,2.023271731690623,37.93292265571527,1,135000.0
5009451,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,0,22,23,3.6906228610540723,47.29363449691992,0,101250.0
5009452,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,0,22,23,3.6906228610540723,47.29363449691992,0,101250.0
5009454,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,0,43,44,3.6906228610540723,47.29363449691992,0,101250.0
5009456,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,0,59,60,3.6906228610540723,47.29363449691992,0,101250.0
5009457,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2.0,0,21,22,3.6906228610540723,47.29363449691992,0,101250.0
5009465,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,0,57,58,27.02258726899384,53.94113620807666,0,78750.0
5009468,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,0,50,51,27.02258726899384,53.94113620807666,0,78750.0
5009470,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,0,21,22,27.02258726899384,53.94113620807666,0,78750.0
5009471,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,0,21,22,27.02258726899384,53.94113620807666,0,78750.0
5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0,0,31,32,27.02258726899384,53.94113620807666,0,78750.0
5009481,F,N,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2.0,1,12,13,12.186173853524982,36.251882272416154,0,90000.0
5009487,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0,0,58,59,7.857631759069131,26.65571526351814,0,67500.0
5009488,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0,0,58,59,7.857631759069131,26.65571526351814,0,67500.0
5009489,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0,0,51,52,7.857631759069131,26.65571526351814,0,67500.0
5009492,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2.0,0,39,40,17.023956194387406,44.342231348391515,1,67500.0
5009493,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,0,46,47,3.186858316221766,32.049281314168375,1,135000.0
5009495,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,0,29,30,3.186858316221766,32.049281314168375,1,135000.0
5009499,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,0,16,17,3.186858316221766,32.049281314168375,1,135000.0
5009500,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2.0,0,40,41,3.186858316221766,32.049281314168375,1,135000.0
5009509,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2.0,0,32,33,13.522245037645447,44.07939767282683,0,101250.0
5009512,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2.0,0,22,23,7.356605065023956,46.23682409308692,0,78750.0
5009517,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2.0,0,20,21,7.356605065023956,46.23682409308692,0,78750.0
5009534,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2.0,0,26,27,2.6885694729637235,37.20739219712526,1,78750.0
5009535,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2.0,0,39,40,2.6885694729637235,37.20739219712526,1,78750.0
5009536,M,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15455,-890,1,1,0,0,Laborers,2.0,0,15,16,2.43668720054757,42.313483915126625,1,108000.0
5009537,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2.0,0,56,57,4.774811772758385,42.510609171800134,1,101250.0
5009540,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2.0,0,19,20,4.774811772758385,42.510609171800134,1,101250.0
5009541,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2.0,1,13,14,4.774811772758385,42.510609171800134,1,101250.0
5009554,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,0,35,36,26.688569472963724,51.507186858316224,0,99000.0
5009559,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,0,42,43,26.688569472963724,51.507186858316224,0,99000.0
5009571,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2.0,0,34,35,8.605065023956195,41.48665297741273,1,90000.0
5009575,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2.0,0,23,24,2.184804928131417,46.7460643394935,1,157500.0
5009583,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1.0,0,22,23,1.8562628336755647,31.983572895277206,0,90000.0
5009584,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1.0,1,22,23,1.8562628336755647,31.983572895277206,0,90000.0
5009585,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,1,0,1,0,Sales staff,1.0,0,30,31,2.184804928131417,39.35386721423682,0,45000.0
5009593,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2.0,0,21,22,2.43668720054757,47.592060232717316,1,72000.0
5009595,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2.0,0,21,22,2.43668720054757,47.592060232717316,1,72000.0
5009599,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2.0,0,21,22,2.43668720054757,47.592060232717316,1,72000.0
5009600,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2.0,0,40,41,2.43668720054757,47.592060232717316,1,72000.0
5009602,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13455,-2748,1,1,1,0,Sales staff,2.0,0,42,43,7.523613963039014,36.837782340862425,1,157500.0
5009607,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4.0,0,23,24,2.6885694729637235,33.61259411362081,0,72000.0
5009611,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4.0,0,23,24,2.6885694729637235,33.61259411362081,0,72000.0
5009618,M,Y,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17367,365243,1,0,0,0,,2.0,0,12,13,0.0,47.5482546201232,1,112500.0
5009620,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2.0,0,41,42,0.27104722792607805,52.172484599589325,1,67500.0
5009622,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2.0,0,41,42,0.27104722792607805,52.172484599589325,1,67500.0
5009623,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,1,1,0,0,Drivers,2.0,0,41,42,0.27104722792607805,52.172484599589325,1,67500.0
5009627,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2.0,0,38,39,9.023956194387406,52.85420944558521,0,119250.0
5009628,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,2.0,0,59,60,9.023956194387406,52.85420944558521,0,119250.0
5009631,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9890,-2047,1,0,1,0,Laborers,2.0,0,27,28,5.604380561259411,27.077344284736483,0,56250.0
5009637,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21426,365243,1,0,1,0,,2.0,0,47,48,0.0,58.6611909650924,0,45000.0
5009639,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21426,365243,1,0,1,0,,2.0,0,39,40,0.0,58.6611909650924,0,45000.0
5009647,M,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14689,-3661,1,1,0,0,Low-skill Laborers,1.0,0,18,19,10.023271731690622,40.21629021218344,0,117000.0
5009651,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,0,60,61,29.94113620807666,51.06091718001369,0,67500.0
5009654,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,0,51,52,29.94113620807666,51.06091718001369,0,67500.0
5009656,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,0,38,39,29.94113620807666,51.06091718001369,0,67500.0
5009658,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,0,48,49,29.94113620807666,51.06091718001369,0,67500.0
5009660,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1.0,0,40,41,4.856947296372348,27.83299110198494,0,225000.0
5009661,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1.0,0,32,33,4.856947296372348,27.83299110198494,0,225000.0
5009662,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1.0,0,32,33,4.856947296372348,27.83299110198494,0,225000.0
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1.0,0,14,15,4.856947296372348,27.83299110198494,0,225000.0
5009664,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19191,365243,1,0,0,0,,1.0,0,27,28,0.0,52.54209445585216,0,126000.0
5009665,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19191,365243,1,0,0,0,,1.0,0,28,29,0.0,52.54209445585216,0,126000.0
5009666,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19191,365243,1,0,0,0,,1.0,0,27,28,0.0,52.54209445585216,0,126000.0
5009673,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,30,31,0.0,59.37850787132101,0,90000.0
5009675,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,18,19,0.0,59.37850787132101,0,90000.0
5009676,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,19,20,0.0,59.37850787132101,0,90000.0
5009677,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,39,40,0.0,59.37850787132101,0,90000.0
5009680,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,41,42,0.0,59.37850787132101,0,90000.0
5009683,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,39,40,0.0,59.37850787132101,0,90000.0
5009685,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,19,20,0.0,59.37850787132101,0,90000.0
5009686,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,21,22,0.0,59.37850787132101,0,90000.0
5009687,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,1,0,1,0,,1.0,0,30,31,0.0,59.37850787132101,0,90000.0
5009703,F,N,N,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,1,0,0,0,,2.0,0,13,14,0.0,57.11978097193703,0,69750.0
5009704,F,N,N,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,1,0,0,0,,2.0,0,13,14,0.0,57.11978097193703,0,69750.0
5009705,F,N,N,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,1,0,0,0,,2.0,0,19,20,0.0,57.11978097193703,0,69750.0
5009714,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,1,25,26,4.689938398357289,25.68104038329911,0,180000.0
5009715,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,0,16,17,4.689938398357289,25.68104038329911,0,180000.0
5009717,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,0,25,26,4.689938398357289,25.68104038329911,0,180000.0
5009722,F,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19316,-4451,1,1,1,0,,1.0,0,59,60,12.186173853524982,52.884325804243666,0,225000.0
5009724,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,1,0,1,0,Sales staff,2.0,0,41,42,6.7734428473648185,27.069130732375086,0,67500.0
5009727,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,1,0,1,0,Sales staff,2.0,0,57,58,6.7734428473648185,27.069130732375086,0,67500.0
5009732,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,1,1,1,0,Managers,2.0,0,49,50,20.024640657084188,52.95277207392197,1,135000.0
5009733,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,1,1,1,0,Managers,2.0,0,49,50,20.024640657084188,52.95277207392197,1,135000.0
5009734,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,1,1,1,0,Managers,2.0,0,49,50,20.024640657084188,52.95277207392197,1,135000.0
5009742,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12328,-2474,1,1,1,0,Sales staff,2.0,0,14,15,6.7734428473648185,33.752224503764545,0,67500.0
5009743,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12328,-2474,1,1,1,0,Sales staff,2.0,0,20,21,6.7734428473648185,33.752224503764545,0,67500.0
5009746,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,0,55,56,1.6043805612594113,37.1170431211499,1,157500.0
5009748,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,1,13,14,1.6043805612594113,37.1170431211499,1,157500.0
5009750,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,1,24,25,1.6043805612594113,37.1170431211499,1,157500.0
5009751,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,0,26,27,1.6043805612594113,37.1170431211499,1,157500.0
5090754,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,0,46,47,1.6043805612594113,37.1170431211499,1,157500.0
5009757,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-9087,-1682,1,0,0,0,Laborers,1.0,0,26,27,4.605065023956194,24.878850102669404,1,270000.0
5009761,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-9087,-1682,1,0,0,0,Laborers,1.0,0,18,19,4.605065023956194,24.878850102669404,1,270000.0
5009762,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,1,0,0,0,Laborers,1.0,0,16,17,8.68993839835729,38.652977412731005,0,135000.0
5009774,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,1,0,0,0,Laborers,1.0,0,30,31,8.68993839835729,38.652977412731005,0,135000.0
5009777,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,1,0,0,0,Laborers,1.0,0,16,17,8.68993839835729,38.652977412731005,0,135000.0
5009783,M,Y,N,2,445500.0,State servant,Higher education,Married,Municipal apartment,-14906,-6826,1,1,0,0,Core staff,4.0,0,28,29,18.688569472963724,40.8104038329911,1,222750.0
5009784,M,Y,N,2,445500.0,State servant,Higher education,Married,Municipal apartment,-14906,-6826,1,1,0,0,Core staff,4.0,0,28,29,18.688569472963724,40.8104038329911,1,222750.0
5009790,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,1,0,1,0,,1.0,0,33,34,0.0,60.238193018480494,0,198000.0
5009792,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,1,0,1,0,,1.0,0,48,49,0.0,60.238193018480494,0,198000.0
5009804,F,Y,N,0,382500.0,Working,Higher education,Married,House / apartment,-15435,-3965,1,1,1,0,,2.0,0,41,42,10.855578370978781,42.25872689938399,1,191250.0
